 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
913181,201010,1201-1800,ZZZ.Airport,US,,,0,,,,,,Night,,,,Air Carrier,B737-300,,,Part 121,,Passenger,,Parked,,,,,N,,Scheduled Maintenance,Work Cards,,,,,,,,,,,,,,,,,,Nose Gear,Boeing,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,Time Pressure; Communication Breakdown; Distraction; Situational Awareness,Party1 Maintenance; Party2 Maintenance,,913181,Hangar / Base,,Air Carrier,Technician,Maintenance Powerplant; Maintenance Airframe,,,Communication Breakdown; Distraction; Situational Awareness; Time Pressure,Party1 Maintenance; Party2 Maintenance,,913182,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,N,Person Maintenance,,Aircraft Aircraft Damaged; General Physical Injury / Incapacitation; General Maintenance Action,Human Factors; Incorrect / Not Installed / Unavailable Part; Procedure,Human Factors,"I received my work assignment for the night. I was assigned to the Nose Landing Gear Removal and Replacement on a [B737-300] aircraft with Mechanic 'Y' and I waited for the beginning of shift and then for two fellow mechanics to taxi the aircraft to the hangar to begin our tasks. The aircraft arrived and was positioned in the hangar by other mechanics on out crew (there were five other mechanics assigned to this aircraft). Aircraft was a 'hangar queen' as all nose gear change aircraft are and not scheduled out [for a few days] for revenue service.We quickly moved our work table; the gear change cart and our toolboxes to the nose of the aircraft to begin gear removal task. Another Mechanic proceeded to fit the Nose jack pad to the left side of the fuselage while I entered the nose wheel well to start assessing what needed to be done and look for any extra Non-Routine items that commonly come up during nose gear changes. I proceeded to start pulling cotter pins from all the bolts that need to be removed. I removed the bolts from the door rods on both sides where they attach to the gear which makes it easier to remove the access panels in the back of the gear well.As I was removing the bolts from the door rods; Mechanic 'Y' was starting to jack the nose of the aircraft. I stated that we needed to deflate the Nose strut prior to jacking the nose up for gear removal. Mechanic 'Y' proceeded to remove the jack and I grabbed the drain hose and a wrench to deflate the strut. After the strut was completely deflated; I removed the drain tube and told the Mechanic 'Y' he could put the jack in position and 'seat' it. I continued to remove the access panels in the back of the gear well. As I was grabbing some tools to remove other components; I noticed fellow Mechanic 'Z' starting a conversation with Mechanic 'Y'; I paused for a minute or two until a Supervisor walked up. He asked what was going on and I stated that Mechanic 'Y' and 'Z' were having a discussion. The Supervisor then told Mechanic 'Z' to leave us alone because we have a job to get done. I then continued to remove the hydraulic lines from the Retract Actuator; cap them and move them out of the way. Looking down at this point; I saw fellow Mechanic 'X' starting to remove the taxi light harness and I also noted a foot of the jack next to the aircraft which I assumed was under the jack pad. (Our hangar floor is very un-level so there is no set spot where the jack is placed. Often; the jack must be rotated to find a spot that will work).I removed the Retract Actuator; the Down-Lock Springs from their aft most attach points; then proceeded to remove the 'three point bolt' from the Apex of the upper and lower drag brace and the lock brace. This bolt is normally free to rotate within the large pin that holds the upper and lower drag braces together so it came out easily. Within about 5-10 seconds of removing the bolt; I heard a loud snap and I was on my knees with the gear collapsed in front of me. It wasn't until I looked down that I noticed I was dripping blood onto one of the tires. I asked for some towels to stop the bleeding because I wasn't yet aware that I was going to be able to crawl out of the wheel well. With some help from my fellow Mechanic 'X'; I was able to rotate my body and remove myself from the wheel well. I was placed in a chair and awaited the Fire Department and ambulance arrival.",,"I was assigned to work with Mechanic 'X' on the task of Nose Landing Gear Removal and Installation of a B737-300 aircraft. Mechanic 'X' volunteered to work inside the nose wheel well; while I performed the duties on the exterior of the wheel well. I installed the nose jack pad and proceeded to jack the aircraft. Jacking was ceased to deflate the strut at which time I removed the jack and pushed it aside approximately six to twelve inches. After I completed this; I was approached by fellow Mechanic 'Z' and was asked a question about some friction between us. Approximately two minutes into our conversation; I noticed our Supervisor approaching and I stated to Mechanic 'Z' that the conversation was over and that I didn't want to talk about this in front of the Supervisor.When the Supervisor approached; he stated to Mechanic 'Z' to leave these guys alone; they've got to get this [job] done. I was fairly irritated by my conversation with Mechanic 'Z' and pressured to get this Task done by the comment that he had made. So at that point I proceeded to the Taxi light harness on the Torque Link; on the lower aft side of the nose gear. From the position I was working; I saw Mechanic 'X' in the wheel well and continued to remove the harness. As I turned to get another tool; the nose of the aircraft collapsed striking me in the back and pushing me out of the way. At that moment I rushed to the front of the aircraft to attend to Mechanic 'X' and check on his condition. Mechanic 'X' was trapped in the wheel well and stated that he was fine; but bleeding from the head. I yelled to someone to call 911. In the time that it took for the Emergency Equipment to arrive; I noticed that Mechanic 'X' had just enough room to turn 180 degrees and slide out on his back; under his own power. Shortly after this the Fire Department arrived to tend to Mechanic 'X'.",,"Two mechanics report about a Nose Landing Gear removal on B737-300 aircraft that resulted in the nose gear collapsing on one of the Mechanic's in the wheelwell and narrowly missing another Mechanic removing the taxi light electrical harness at the lower strut.",
913185,201010,0001-0600,ZZZ.ARTCC,US,,,,39000,,VMC,,,Night,,,Center ZZZ,Air Carrier,B767 Undifferentiated or Other Model,,2,Part 121,IFR,Cargo / Freight / Delivery,,Cruise,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Leading Edge Slat,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Flight Instructor,Flight Crew Last 90 Days 150; Flight Crew Total 17720; Flight Crew Type 4255,,Human-Machine Interface; Training / Qualification; Situational Awareness,,,913185,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Landed in Emergency Condition; General Maintenance Action,Aircraft; Human Factors,Aircraft,"While in cruise at FL390; got a 'LE Edge Slat Asym' EICAS message and caution beeper; but no discreet leading edge lights. Both flap indicators were symmetrically halfway between UP and 1. No vibration or buffeting; aircraft altitude excursion; or noticeable autopilot compensation was noted. We accomplished QRH procedure up to actually extending TE flaps via Alternate System. QRH noted to observe airspeed limitations; which would be 240 KIAS for flaps 1 (we were indicating partially extended). However; in the aircraft limitations section is a maximum altitude limitation of FL200 for flap extension; which the First Officer pointed out shortly after QRH items accomplished. I'd reduced speed from 247 KIAS to 240 KIAS or less. Flap handle was verified to be in the UP position. As QRH made no mention of altitude; I accomplished descent near normal top of descent at a rate consistent with idle 240 KIAS. In terminal area; positioning flap handle to 1; then 5 did not produce any flap extension; so accomplished alternate flap extension procedure to flaps 20 as called for. Alternate extension worked normally; no issues landing; post flight inspection revealed inboard leading edge flaps were symmetrically extended 1/3 - ½ extension; no apparent damage. In retrospect; there appears to be a gap in QRH in that it makes no mention of altitude or covers situation I faced. Obviously; would not intentionally extend/operate flaps above FL200; but absence of discrete light (leading edge) made me think indication anomaly. My situation was benign that there were plenty of airports; but would going down to FL200 halfway across ocean be called for?",,,,"B767 Captain experienced a LE Slat Asym EICAS message at FL390 but no discrete LE lights with flap handle in the retracted position. A QRH procedure was attempted before recalling that flaps are not to be extended above FL200. A flap 20 landing ensued at destination using the alternate flap selector.",
913189,201010,0601-1200,ZZZ.Airport,US,,,0,,,,,,Dawn,CLR,,,Air Carrier,B757-200,,2,Part 121,,,,Parked,,,Y,Y,Y,Y,Unscheduled Maintenance,,,,,,,,,,,,,,,,,,,AC Generation,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Training / Qualification,,,913189,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural MEL / CDL; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft Other Automation; Person Flight Crew,Aircraft In Service At Gate,Flight Crew Returned To Gate; General Maintenance Action,MEL; Human Factors; Aircraft; Procedure,Human Factors,"During preflight review of logbook I noted that the right generator had failed the day before. The generator repair had been deferred under MEL 24-1. MEL 24-1 requires in part that the Integrated Drive Generator (IDG) be disconnected per MPM 24-1. During pushback; we started the right engine first and noted that the IDG 'DRIVE' light extinguished during engine start (this light should remain illuminated if the drive is disconnected) and that after engine start; EICAS did not display the R GEN DRIVE and R GEN OFF messages that should have been displayed if the IDG were disconnected.We shut down the engine and were towed back to the gate. Maintenance was called and accomplished the IDG disconnect. Maintenance also complied with my request to verify that the other MEL requirements were re-accomplished. During this re-accomplishment; I commented to the Supervisor present on the fact that none of the mechanics performing the work (there were three) had in their possession a copy of MPM 24-1 and were accomplishing their tasks from reference to the MEL and memory. The aircraft had flown three legs between the time the MEL deferral was accomplished and our flight.Following the maintenance action at the gate; all indications after engine start were consistent with a disconnected IDG (drive light remained illuminated and R GEN DRIVE and R GEN OFF EICAS messages displayed).The log book indicated that this aircraft had completed a Heavy C check in September and had suffered a left pack failure; right generator failure; AFT CARGO DET 1 failure; and other systems issues in the two weeks following completion of the check.",,,,"B757 Captain discovered during engine start that a MEL procedure for a failed generator had not been accomplished by Maintenance. The aircraft had flown three legs since the original deferral.",
913205,201010,0601-1200,ZZZ.Airport,US,,,0,,,,,,Dawn,CLR,,Tower ZZZ,Air Carrier,B737-800,,2,Part 121,,,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,Engine Control,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,,,,Human-Machine Interface; Situational Awareness,,,913205,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Became Reoriented; General Maintenance Action,Human Factors,Human Factors,"We had return to the gate for a mechanical problem which maintenance fixed. We ran the checklist again; started and taxied normally. During the takeoff roll we got a master caution light which I inadvertently and instinctively punched off. The speed was 90 KTS. There were no high speed abort item indications. In flight; we discovered that we left the probe heat switches off; which we then turned on. Also; both engine EEC's [Engine Electronic Control] were in alternate mode. We ran the QRH procedure and selected alternate on the EEC's switches. We suspected that the probe heat switches off triggered the EEC's to automatically switch to alternate. No engine parameters were exceeded and the EEC's reset normally at our destination.Checklist discipline; review abort parameters and procedures.",,,,"B737-800 First Officer reports forgetting to turn on the probe heat switches prior to takeoff after returning to the gate for maintenance. Lack of probe heat apparently caused the EEC's to revert to alternate mode triggered a master caution during takeoff which was investigated airborne.",
913270,201010,1201-1800,SFO.Airport,CA,,,,3000,,VMC,,,,,,TRACON NCT,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Descent,,Class B SFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 161; Flight Crew Total 16000; Flight Crew Type 3300,,Communication Breakdown,Party1 ATC; Party2 Flight Crew; Party2 ATC,,913270,,,,,,,,,,,,ATC Issue All Types,,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance,Procedure; Human Factors,Human Factors,"We were told by Approach Control that the traffic in sight off our right was slowing to 160 kt and was to follow us. He was for 28R; we were for 28L Approach said; 'maintain 180 to the bridge traffic is at 160 and will follow'. As soon as we checked on with the Tower; about over the bridge; he told us we were to keep the traffic off our right in sight to the runway. This was a complete reversal of what Approach Control had just told us. We scrambled to configure to slow and try and keep the traffic in sight when we received at descend RA. We were in a descent so a slight increase in rate and putting the TCAS to 'RA Only' silenced the warning. The Tower then told the 757 off our right to go around; that the 777 has passed you. The First Officer at that point looked out his window and realized he could no longer see the traffic. We continued to a normal landing. Extremely high workload and a complete reversal of instructions from Approach to Tower led to a very busy approach. I'm not sure if we violated anything or not.",,,,"B777 on final for SFO Runway 28L described a go around event involving a B757 on final for Runway 28R claiming the instructions from the Approach Controller were reversed by the Tower Controller causing the event.",
913282,201010,1201-1800,ORD.Airport,IL,,,,3000,,VMC,,,,,,TRACON C90,Air Carrier,B757-200,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,Class B ORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 210; Flight Crew Total 15000; Flight Crew Type 4000,,Communication Breakdown,Party1 Flight Crew; Party2 Ground Personnel,,913282,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,,Flight Crew Last 90 Days 150; Flight Crew Total 15200; Flight Crew Type 2200,,,,,913291,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Weight And Balance,,N,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors; Procedure,Procedure,"Taxiing out for departure Runway 22L ORD received final takeoff weights over ACARS. TOGW [Take Off Gross Weight] was 203;943 LBS. Flaps 15 ATGW [Allowable Takeoff Gross Weight] for Runway 22L was 204.8. Flaps 5 ATGW was 205.0. We planned and executed a flaps 5 takeoff. Four minutes after takeoff we received over ACARS new final weights showing TOG 205;924 which was 924 LBS over ATGW for Runway 22L for both flaps 5 and 15. No ACARS messages were received for load planning other than the final weights prior to takeoff.",,,,"Four minutes after taking off; a B757-200 flight crew received revised takeoff data showing they had exceeded their maximum allowable takeoff weight for the departure runway.",
913283,201010,1801-2400,ZZZ.Airport,US,,,,2000,,VMC,,,,,,Tower DCA,Air Carrier,A319,,2,Part 121,IFR,Passenger,,Final Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Hydraulic System,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 180; Flight Crew Total 21000; Flight Crew Type 3300,,Situational Awareness; Time Pressure,,,913283,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,,Flight Crew Last 90 Days 150; Flight Crew Total 10000; Flight Crew Type 1100,,Situational Awareness; Time Pressure,,,913292,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Aircraft; Company Policy; Human Factors,Aircraft,"When we put the landing gear down on final; passing 2;500 FT the Green hydraulic system quantity went to zero. All the ECAMs that would normally be presented in this situation were quickly reviewed and all ECAM actions where completed. We decided to land at ZZZ because of our fuel state. We had 5;200 LBS of fuel at the time of the failure. With the loss of the Green system; we could not raise the gear and it is was unknown to us what the fuel burn would be with the gear down. SOP and the ZZZ Airport pages suggest that all airplanes with problems should go to ZZZ1. We felt that the safest course of actions was to land at ZZZ.",,"The weather was VFR and we were flying [a] visual [approach]. At approximately 2;100 FT MSL I called for the gear and final descent checklist. During the gear extension; we received an ECAM. We lost the Green hydraulic system. I continued to fly the airplane on the final portion of the  visual and the Captain handled the ECAM. At approximately 700 FT AGL we decided to continue the approach and land. We had gear down and locked; full flaps; and good brakes.On landing; as we thought; only the right reverser deployed. As we came to a taxi speed; I had to use differential braking to steer the aircraft due to the loss of nosewheel steering. We used differential braking to exit the runway and shutdown on taxiway A. We called for a tug back to the gate. We notified Maintenance and Dispatch.",,"Following the loss of Green system hydraulics on final approach; the Flight Crew of an A319 elected to continue and land rather than divert to a nearby airport as advised by company publications.",
913294,201010,0001-0600,PHX.Airport,AZ,,,0,,,VMC,,,Daylight,,,Tower PHX,Air Carrier,A319,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skyhawk 172/Cutlass 172,,1,,,,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown,Party1 ATC; Party2 Flight Crew,,913294,,,,,,,,,,,,Conflict Ground Conflict; Less Severe; Deviation / Discrepancy - Procedural Clearance; Ground Incursion Runway,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Rejected Takeoff,Procedure,Procedure,"The First Officer was making the takeoff on Runway 7L. Everything was normal until about 100 KTS [when] the Tower called 'Air Carrier X cancel your takeoff clearance.' It took a second to realize what he meant but I took command and aborted the takeoff. We came to a complete stop. I made announcements and we exited the runway. As we stopped we saw a blue and white Cessna; not sure of type; across the line at E7 Taxiway. The Tower and been trying to call him but no response. He did a 180 in front of us and taxied back to E6. We exited behind him and across the runway to return to takeoff. We had to check our fuel and wait for brakes to cool. Highest brake temp was around 430C. We contacted Dispatch but we still had the legal takeoff fuel when the brakes cooled so we departed for our destination. It appears the Cessna was attempting to cross Runway 7L without clearance or he was lost. We didn't notice him until we were at the taxiway due to line up of jets to that point on taxiway. The only problem I had was the Tower using the phrase; 'cancel your takeoff clearance'. I believe at that point in the takeoff they should have used a more urgent phrase like; 'abort' or 'reject your takeoff'. The few seconds delay in understanding what he wanted could have been a problem if the Cessna had entered the runway. The Cessna was either on Ground or the wrong frequency but I don't know what could have been done to avoid that problem.",,,,"Air Carrier on takeoff roll from PHX at approximately 100 KTS was instructed by the Tower to cancel takeoff clearance because of a runway incursion downfield; the reporter suggesting more urgent ATC phraseology be used such as 'abort' or 'reject takeoff' in these types of events.",
913305,201010,1201-1800,MDW.Airport,IL,,,,,,VMC,,,Dusk,,,TRACON C90,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,,,,Descent,,Class B ORD; Class C MDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON C90,,PA-32 Cherokee Six/Lance/Saratoga/6X,,1,,,,,,,Class B ORD; Class C MDW,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness,,,913305,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Air Transport Pilot (ATP),,,,,,913306,Conflict NMAC,,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action,ATC Equipment / Nav Facility / Buildings; Human Factors; Aircraft,Aircraft,"We had been talking to an Approach Controller prior to CGT inbound to MDW. Our position relative to ORD was the 139 degree bearing at 39 DME. Our aircraft had been cleared to descend from 6;000 FT to 4;000 FT on a heading of 290 and to intercept the MDW Runway 31C localizer. I was the non flying pilot. The localizer frequency was not being displayed on the Primary Flight Display. As I began to insert the correct frequency and course into the localizer section of the NAV/RAD page of the FMS; the First Officer made an exclamation and began to take evasive action; first by disconnecting the autopilot and pushing the nose over. I looked up to see a Piper Saratoga pass overhead from left to right. The aircraft passed over us at approximately 100 FT. First Officer recovered and continued a normal descent to 4;000 FT. We intercepted the 31C localizer and landed without incident. There were no reports of trauma or injury to passengers or other flight crew members. ATC did not give any traffic advisories prior to the incident. Suggestions; ATC was unaware of traffic in our area and failed to see any other targets as we reported the event. Our TCAS system failed to give a TA or RA.",,"We had been given a clearance to descend from 6;000 FT to 4;000 FT on a 290 heading to join the 31C localizer at MDW. We were in a fairly shallow 500 FT-1;000 FT/minute descent when I looked down and away to retrieve and put on my sunglasses. At approximately 4;500 FT; I looked up to see what seemed like a windscreen full of Piper. He was at our level or slightly higher; and passing from our left to right; on an east-northeasterly heading. If your were to hold out your hand at arms length; the other aircraft would have been nearly the size of your fist. I immediately shouted 'aircraft!' disconnected the autopilot; and increased our rate of descent so as to pass under the Piper. As I did so; I glanced at the TCAS; which showed a blue diamond right over us at 100 FT and diverging. As I leveled off at 4;000 FT and re-engaged the autopilot; the Captain advised ATC what had happened; but they claimed to see no other aircraft in our vicinity. Thereafter we proceeded to MDW for a normal approach and landing. Suggestions; this incident reminded me again that despite all the technology on our aircraft and in ATC; that when operating in VMC; the last best defense against a midair collision is; just as our instructors taught us many years ago; to see and avoid with the good old; standard issue; 'Mk. I Eyeball.' On our aircraft; I am convinced that our TCAS was working properly; as it gave us several timely TA's throughout the day; both before and after this incident. Instead; it seems to me that the only cause which would explain the lack of both ATC and TCAS warning in this case; is an intermittent or otherwise malfunctioning transponder on the other aircraft. But regardless of the cause; you can be sure that in the future; I'll be spending much more time 'heads-up' while operating in or near the terminal area.",,"Air Carrier on approach to MDW with C90 experienced a NMAC with an unreported general aviation aircraft descending from 6;000 to 4;000.",
913310,201010,0001-0600,ZZZ.ARTCC,US,,,,,,VMC,Turbulence; Windshear,,Night,,,Center ZZZ,Air Carrier,SF 340B,,2,Part 121,,,,Initial Approach,Visual Approach,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Commercial,,,Situational Awareness; Workload; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,913310,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Weather / Turbulence,,,Automation Aircraft Other Automation; Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Took Evasive Action; Flight Crew Executed Go Around / Missed Approach; Flight Crew FLC complied w / Automation / Advisory,Weather; Procedure; Aircraft; Human Factors,Ambiguous,"Upon obtaining visual on the airfield we commenced the visual approach to Runway 23 with ATC clearance. The Captain had told me not to cancel IFR clearance; we would cancel on the ground. After overflying the field to enter a left downwind for Runway 23 at pattern altitude of 3;100 MSL we began to experience continuous moderate turbulence. From personal experience I would estimate the winds at that altitude were gusting between 40 and 50 KTS. Once established on the downwind we received a GPWS terrain warning. Instantly the Captain transitioned to a climb and cleared the warning. We still are not sure of any terrain in our flight path as both the Captain and I are familiar with the area. After transitioning to base and then final we were too high to perform a stable approach due to the terrain avoidance maneuver. The Captain decided to execute a go around and made the proper calls to me to perform my duties. On the upwind leg I performed a climb flow/checklist and was interrupted by someone on the radio asking if we were okay and the reason for the go around. We would later find out that the person I was talking to was on CTAF; not Center. It is still not clear who exactly was calling us. On the second pattern the Captain decided to fly higher than pattern altitude due to the high winds and the terrain warning we received on the previous pattern. We continued the pattern with an extended downwind and executed a normal landing. The turbulence remained at continuous moderate until approximately 200 AGL. After landing and clearing the runway I called Center to cancel IFR and was informed of the error that we had made. The Controller advised us that we flew higher than traffic pattern altitude on go around and neglected to contact ATC. High winds; heavy turbulence; and the high workload during missed approach phase contributed to the oversight of contacting ATC.",,,,"SF340 First Officer reports a GPWS warning and escape maneuver during a night visual approach in moderate turbulence to an uncontrolled airport. The escape maneuver causes a missed approach and climb above pattern altitude but Center is not contacted. After landing Center is contacted to cancel IFR and the reporter is informed of his error.",
913311,201010,0601-1200,ZZZ.Airport,US,,,500,,,VMC,,,Daylight,,,Tower ZZZ,Air Carrier,SF 340B,,2,Part 121,IFR,,,Landing,Visual Approach,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Propeller Autofeather System,,,Improperly Operated; Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Human-Machine Interface,,,913311,,,,,,,,,,,,Aircraft Equipment Problem Critical; Inflight Event / Encounter Unstabilized Approach,,N,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Landed in Emergency Condition; Flight Crew Executed Go Around / Missed Approach; Flight Crew Inflight Shutdown,Human Factors; Aircraft,Aircraft,"On visual approach from IMC to the runway; we were unstabilized at 500 AGL and the Captain; as pilot flying; initiated a go around. As the First Officer placed the CTOT [Continuous Torque On Takeoff] switch to APR [Automatic Power Reserve]; the right engine feathered and the crew noted the Master Warning and Master Caution Annunciations and identified and verified that the right engine had auto-coarsened by observing the Right Prop Oil Pressure at zero. The Right Engine Torque was at zero and the Right Engine Prop RPM all confirmed the Prop Oil Pressure Indication.The Captain then called for; and the crew executed; the QRH for Engine Failure which called for the crew to shut down and secure the engine. We notified ATC that we had lost the right engine and we would be extending our upwind and downwind and returning for landing on the runway. During the First Officer's (Captain briefed) PA announcement the Captain declared an emergency with ATC and clarified our intention to land. ATC issued landing clearance and asked if assistance was needed.A normal twenty flaps landing was uneventful and the aircraft was slowed and taxied clear of the runway. ATC advised us that CFR was going to follow us in. We acknowledged and completed the After Landing Checklist. The Captain made a PA to reassure the passengers. We then proceeded to the gate and the Captain called for the engine shutdown. The Parking Checklist was completed and the Captain greeted the passengers as they deplaned. I do not have very much information as to the cause of this auto-coarsen/engine failure event. I did note that the First Officer had unintentionally closed both LP [Low Pressure] Bleed Valves instead of the HP [High Pressure] Bleed Valves during the original Before Landing Checklist. The LP Bleed Valves were selected back on and the HP Bleed Valves were closed. It is my estimate that this occurred approximately forty five seconds before the Auto-coarsen event which does not seem to be related due to the time frame; but I thought it would be worth mentioning since the bleed air pressure is a parameter of the Auto-coarsen Computer.",,,,"Following a go around due to an unstabilized condition at 500 AGL the flight crew of an SF340 experienced an unexplained auto-coarsening of the right propeller. Per the QRH; they shut down the engine and returned for an uneventful landing.",
